,id,name,overall,pace,shooting,passing,dribbling,defense,physical
14608,228998,dario marzino,57,63,52,53,60,47,53
14609,270551,yegor matsenko,57,55,39,44,42,55,63
14610,259250,ben mccormack,57,68,52,58,59,47,54
14611,263207,miguel munoz,57,61,31,48,43,60,58
14612,275344,diego monreal,57,60,28,34,49,57,64
14613,243696,jack nolan,57,73,51,51,58,47,63
14614,264117,marcel oakley,57,70,45,43,55,53,51
14615,261570,benjamin osses,57,68,49,53,59,24,46
14616,267966,ayrton paz,57,71,46,48,54,54,55
14617,248310,nikhil poojary,57,74,49,49,57,50,62
14618,233525,vinit rai,57,56,43,49,50,54,69
14619,251590,lewis richards,57,63,41,50,52,55,65
14620,275087,richie sagrado,57,69,27,38,51,55,61
14621,271553,abundance salaou,57,63,27,51,55,53,58
14622,263092,paul schermer,57,59,55,54,58,24,55
14623,266265,sebastian selin,57,58,59,56,57,31,58
14624,208988,hussain shaian,57,55,57,55,57,48,56
14625,265198,efe-kaan sihlaroglu,57,64,48,56,59,50,51
14626,258410,sandeep singh,57,67,33,42,51,54,67
14627,232258,song wenjie,57,65,56,51,58,32,66
14628,248182,hannes sveijer,57,59,56,56,59,31,57
14629,263214,sam tickle,57,57,55,57,59,24,55
14630,269317,sascha voelcke,57,67,31,46,54,55,55
14631,265781,hugo vogel,57,65,42,52,57,53,50
14632,239895,james waite,57,65,50,54,62,43,47
14633,276935,jakub wajman,57,73,49,50,57,29,49
14634,270405,steven warnock,57,72,48,52,58,26,42
14635,265829,evan weir,57,66,51,53,54,55,55
14636,270382,oskar wojcik,57,59,26,41,40,57,63
14637,264062,louis zabala,57,68,48,55,60,50,66
14638,259378,abdullah al shanqeeti,56,64,33,39,48,53,69
14639,266740,ethan alagich,56,76,44,54,59,46,54
14640,277561,samuel amo-ameyaw,56,73,54,49,59,28,38
14641,268506,jacob florentin andersen,56,73,31,47,46,56,61
14642,265179,aske andresen,56,57,53,54,58,30,54
14643,271093,kailin barlow,56,66,50,52,59,48,57
14644,274392,ciaran behan,56,69,49,52,55,24,47
14645,266856,victor bezerra,56,62,59,40,52,18,54
14646,251001,caolan boyd-munce,56,63,52,55,53,45,61
14647,265548,marcus dackers,56,54,55,39,49,22,73
14648,277355,evan eghosa,56,78,48,53,61,31,43
14649,259468,nouri el harmazi,56,61,49,55,55,48,54
14650,264581,jayden fevrier,56,76,48,49,59,42,69
14651,258614,joe foulkes,56,74,25,37,50,54,64
14652,243629,joaquin garcia,56,56,58,53,53,30,54
14653,263073,neal gibs,56,76,26,34,52,52,58
14654,272383,nicolas glaus,56,58,52,54,59,21,52
14655,267947,han jong mu,56,53,43,54,61,41,50
14656,233695,nick hayes,56,54,56,57,56,22,54
14657,252181,huang jiahui,56,69,35,46,56,56,60
14658,274920,diego huesca,56,57,56,59,55,23,60
14659,269484,mutellip iminqari,56,59,45,50,59,45,49
14660,259290,imam jagne,56,68,41,50,56,52,65
14661,262791,sven jansen,56,58,55,58,56,17,49
14662,182118,jiang ning,56,63,54,59,59,47,53
14663,257673,adam kramarz,56,71,50,53,59,23,52
14664,275709,johan kury,56,75,52,47,60,19,50
14665,267427,abdulaziz makin,56,70,48,48,60,36,38
14666,259346,glan martins,56,69,48,53,56,50,67
14667,242983,jon mccracken,56,58,58,57,60,35,56
14668,243277,joy mukena,56,56,29,35,40,58,60
14669,264788,sivasakthi narayanan,56,77,56,48,57,31,46
14670,276165,niklas niehoff,56,72,54,53,61,31,53
14671,248748,alfonso ocampo-chavez,56,59,57,43,57,27,47
14672,244471,oliver olsen,56,67,28,43,52,52,63
14673,276638,adriano onyegbule,56,73,46,49,63,34,59
14674,275625,michael parker,56,74,30,41,51,55,68
14675,271126,james plant,56,72,31,47,57,49,46
14676,277243,filip przybuek,56,63,46,58,56,49,50
14677,234507,mohammed rafique,56,67,47,52,54,48,58
14678,258671,liam ravenhill,56,64,43,51,57,55,66
14679,257793,rico richards,56,68,49,51,59,26,45
14680,258888,david robson,56,59,55,55,58,15,54
14681,262995,roman schabbing,56,56,58,56,52,28,53
14682,270829,maximilian sellinger,56,65,32,49,51,55,56
14683,252730,ross sinclair,56,57,54,53,55,24,54
14684,259648,boris singh,56,77,46,50,57,49,46
14685,256110,jack skahan,56,64,47,57,57,42,60
14686,248121,jackson smith,56,56,55,53,57,19,55
14687,269351,oscar solnrdal,56,63,46,53,56,53,55
14688,275954,jakub stec,56,58,40,49,49,55,58
14689,248304,nim dorjee tamang,56,68,26,42,45,54,69
14690,268632,reece welch,56,57,24,30,30,55,65
14691,276994,harry williams,56,58,24,34,36,54,69
14692,238109,wu guichao,56,78,43,49,60,42,41
14693,269520,yang yilin,56,58,42,56,57,39,48
14694,260630,jonny yull,56,71,45,50,57,41,52
14695,257529,hamad al abdan,56,68,40,56,63,28,40
14696,260703,hassan al ali,56,73,55,44,54,16,55
14697,261190,bassam al hurayji,56,61,36,53,58,50,64
14698,253478,rahim ali,56,81,53,46,56,24,60
14699,277346,karoy anderson,56,71,50,55,62,47,57
14700,244105,jaber asiri,56,64,56,44,55,23,57
14701,276069,dawid barnowski,56,73,43,53,53,40,58
14702,270603,aaron basenach,56,73,46,50,56,52,56
14703,277286,kian best,56,65,42,61,52,47,59
14704,262522,jake bickerstaff,56,73,54,41,55,18,63
14705,277290,jonah busse,56,55,59,54,57,23,56
14706,264068,ethan cox,56,59,57,55,56,20,53
14707,246591,mark coyle,56,60,46,53,58,52,66
14708,248429,darragh crowley,56,67,55,51,56,52,54
14709,275251,mauricio cuevas,56,72,30,45,54,51,46
14710,261919,cui qi,56,63,26,36,41,59,65
14711,268452,gabriel david,56,68,42,51,55,52,56
14712,276368,dawyn-paul donner,56,56,24,27,32,58,64
14713,247627,seiminlen doungel,56,82,53,48,55,30,67
14714,256046,george dragomir,56,79,44,50,56,40,45
14715,269128,du yuezheng,56,59,55,42,56,24,54
14716,276009,mischa eberhard,56,66,44,53,61,48,47
14717,252246,narender gahlot,56,66,37,42,43,54,70
14718,247452,michael gallagher,56,60,41,49,50,53,61
14719,238579,ha seung un,56,72,59,41,61,22,56
14720,256106,luke haakenson,56,78,54,55,57,43,55
14721,264358,jordon hall,56,51,26,39,40,53,70
14722,248237,he yupeng,56,73,39,48,56,49,56
14723,276436,brad hills,56,62,25,37,40,55,63
14724,253499,aniket jadhav,56,83,52,47,56,28,65
14725,247033,wille jakobsson,56,56,58,59,57,24,59
14726,269954,douglas james-taylor,56,74,54,44,58,28,66
14727,252970,junior quitirna,56,63,48,53,61,41,37
14728,260395,kim dae woo,56,60,41,53,58,54,67
14729,241515,kim gyu hyeong,56,65,52,50,59,35,44
14730,276353,marian kirsch,56,61,55,54,57,32,48
14731,272714,sasha kuzevski,56,75,39,46,53,48,61
14732,248250,ricky lallawmawma,56,68,26,40,49,54,64
14733,274096,calixte paul ligue,56,72,54,42,54,24,63
14734,274263,pablo lujan,56,65,41,51,57,41,51
14735,276658,martim marques,56,68,32,50,65,50,40
14736,266709,jj mckiernan,56,64,51,55,57,44,60
14737,261287,aaron mcnally,56,68,48,52,58,52,57
14738,276399,richard meier,56,61,55,46,56,18,54
14739,269793,leny meyer,56,60,31,46,57,52,57
14740,276879,henry obermeyer,56,66,36,48,52,55,57
14741,276931,justin obikwu,56,83,55,36,52,19,64
14742,222601,evan osam,56,61,36,47,53,51,67
14743,248305,sahil panwar,56,67,37,42,45,53,71
14744,274037,oliver pettersson,56,62,26,40,40,54,63
14745,258879,maximilian puwald,56,55,57,56,60,18,54
14746,251271,sean robertson,56,80,45,48,55,49,47
14747,277364,bogdan rotar,56,71,55,46,58,25,49
14748,227545,tadhg ryan,56,56,56,54,57,45,52
14749,270735,aakash sangwan,56,68,36,47,50,52,56
14750,253672,arshdeep singh,56,56,54,53,62,42,53
14751,272712,elliot stroud,56,74,38,47,54,45,57
14752,222344,sun zheng'ao,56,53,29,41,35,56,59
14753,271626,emre tezgel,56,68,59,40,56,18,48
14754,271424,ethon varian,56,60,54,48,57,21,57
14755,274083,eduardo villanueva,56,57,58,56,58,23,58
14756,224550,wang yaopeng,56,63,27,34,49,56,66
14757,261931,wei minzhe,56,56,56,53,56,23,55
14758,266761,max woltman,56,67,54,49,60,21,46
14759,263650,harry wood,56,60,49,59,58,49,54
14760,274993,marco worner,56,68,52,49,57,42,57
14761,224668,xu yang,56,62,55,55,57,57,57
14762,165894,yang dong hyen,56,35,59,51,53,25,53
14763,276607,malwin zok,56,56,54,51,60,34,52
14764,210785,basim al baqi,56,56,53,54,55,45,58
14765,244883,abdulrahman al yami,56,82,54,46,58,20,54
14766,258018,cammy ballantyne,56,64,53,53,57,49,58
14767,268817,alfie bendle,56,62,40,50,59,52,59
14768,257984,valentin borcea,56,68,50,50,58,43,57
14769,276311,santiago castaneda,56,69,40,53,61,44,53
14770,271768,richard chin,56,75,39,50,54,50,49
14771,248319,farukh choudhary,56,76,45,51,56,39,57
14772,265606,kai corbett,56,75,57,43,54,21,52
14773,265597,joseph gbode,56,79,53,35,52,18,67
14774,274088,jannik graf,56,56,57,40,56,20,47
14775,274830,micha gurgul,56,70,29,49,53,55,62
14776,262002,kamron habibullah,56,69,53,51,63,27,42
14777,270038,justin hammel,56,59,56,56,58,18,51
14778,258591,liam isherwood,56,54,55,58,58,29,55
14779,274568,jaaso jantunen,56,52,57,59,59,16,56
14780,272385,oliver jones,56,61,42,49,51,53,68
14781,274839,jung ji hoon,56,63,51,46,61,22,42
14782,261054,kang yoon gu,56,63,47,55,59,35,56
14783,245416,naif kariri,56,74,34,49,53,50,40
14784,266177,jakob kindberg,56,53,55,61,60,27,56
14785,239510,matthias kobbing,56,61,57,52,56,32,51
14786,269017,li yongjia,56,54,38,55,57,52,50
14787,273947,elvis lindkvist,56,63,46,54,60,35,56
14788,182076,liu zhenli,56,56,58,53,53,43,57
14789,264458,abdullah matuq,56,84,51,46,56,23,59
14790,257895,brian mcmanus,56,55,50,56,57,53,60
14791,256990,thoiba singh moirangthem,56,64,39,47,52,52,72
14792,207868,john mountney,56,42,56,61,59,53,62
14793,268917,muhmet nebijan,56,61,36,51,57,53,53
14794,270750,pascal muller,56,61,53,57,58,54,55
14795,233815,darragh noone,56,52,49,53,54,55,55
14796,269088,alan nunez,56,67,27,47,53,54,49
14797,268268,gabriel pellegrino,56,71,38,54,59,53,56
14798,269971,albert posiadaa,56,58,55,55,53,32,58
14799,276681,filip rejczyk,56,64,45,56,51,52,68
14800,276395,filip rozga,56,75,43,53,56,25,50
14801,263315,lasse schulz,56,57,60,57,56,20,55
14802,269576,shang yin,56,72,43,50,62,45,62
14803,260106,gurmeet singh,56,56,56,55,56,29,57
14804,242086,matthew sutton,56,58,53,55,57,28,53
14805,268574,aljaz tavcar,56,55,26,34,37,55,71
14806,248168,dagur dan orhallsson,56,64,50,56,57,45,59
14807,258721,mert yusuf torlak,56,59,49,54,63,32,39
14808,263004,luis vasquez,56,67,46,55,59,36,38
14809,233947,wang yang,56,63,33,45,47,56,59
14810,258813,tyler wolff,56,72,44,56,59,36,50
14811,233451,zhao yingjie,56,65,55,52,52,53,65
14812,267737,adam zimarino,56,68,57,49,56,33,56
14813,228178,tobi adebayo-rowling,56,72,33,46,54,51,61
14814,268265,leslie adekoya,56,70,52,39,52,19,67
14815,258351,isaac boehmer,56,58,54,56,53,17,57
14816,138431,richard brush,56,55,55,55,56,51,56
14817,259719,carmine chiappetta,56,73,52,48,59,17,43
14818,228074,cui wei,56,74,52,56,57,51,63
14819,263506,kevin custovic,56,70,47,54,56,52,69
14820,265441,aaron drewe,56,66,30,45,52,51,49
14821,276814,conor drinan,56,71,46,51,54,48,65
14822,257670,mateusz dudek,56,55,57,60,58,20,57
14823,271079,max ejdum,56,72,40,55,62,41,52
14824,269949,charlie finney,56,72,46,52,55,50,46
14825,268405,joseph forde,56,72,35,47,57,48,58
14826,246094,ryan graydon,56,67,51,53,56,32,51
14827,266209,jad hakiki,56,65,51,53,62,49,41
14828,183031,han feng,56,57,54,58,54,51,55
14829,259332,fabian holst-larsen,56,72,30,44,55,49,52
14830,248692,matty jacob,56,62,25,42,55,52,57
14831,272729,leo jansson,56,63,31,45,50,54,61
14832,261105,jeon byung kwan,56,80,57,40,60,15,52
14833,271649,issa kaloga,56,71,46,46,62,43,50
14834,252063,dara keane,56,66,48,52,58,51,65
14835,251414,danu kinsella-bishop,56,66,54,45,57,38,60
14836,273882,bernt klaverboer,56,60,53,58,57,25,53
14837,276783,tim kloss,56,67,28,48,44,55,59
14838,263616,jeroen krupa,56,66,56,45,59,22,48
14839,262814,peder hoel lervik,56,58,56,60,58,40,50
14840,273644,li xiangbin,56,67,34,51,50,52,53
14841,274702,luca lipani,56,62,44,55,50,52,63
14842,242877,liu yue,56,76,50,50,56,35,44
14843,270106,laurin mack,56,58,55,58,57,33,54
14844,276694,johan manzambi,56,69,45,55,61,53,61
14845,255369,mohammed marran,56,64,56,41,54,20,55
14846,276730,mateusz medrala,56,57,57,55,58,28,55
14847,261200,steffen meuer,56,67,59,51,56,30,63
14848,261656,cody mizell,56,56,51,60,58,21,54
14849,267819,kian moore,56,57,54,57,55,47,56
14850,264511,adam murphy,56,77,52,54,60,52,59
14851,263975,kelly n'mai,56,85,47,49,60,27,38
14852,267425,alex nolan,56,65,46,53,57,35,49
14853,267744,zech obiero,56,73,43,51,60,36,45
14854,274474,david okagbue,56,63,26,35,39,56,65
14855,275735,mayka okuka,56,69,43,52,62,55,53
14856,260536,trent ostler,56,65,55,49,55,44,58
14857,248331,puitea,56,63,44,54,61,51,62
14858,270593,darren robinson,56,63,42,52,59,56,56
14859,275202,juan rubiano,56,67,42,59,55,36,54
14860,277191,joshua seberry,56,62,27,42,44,56,58
14861,251423,george shelvey,56,60,57,58,57,24,53
14862,259727,vikram singh,56,79,53,48,58,24,48
14863,277045,ronald sithole,56,85,53,46,53,31,60
14864,264329,vegard solheim,56,73,39,50,57,52,54
14865,251564,junior tiensia,56,77,32,43,56,47,59
14866,235060,lewis walker,56,69,54,39,53,25,57
14867,263847,wang yu,56,60,38,50,53,49,53
14868,253064,suresh wangjam,56,83,38,51,58,49,73
14869,263763,szymon weirauch,56,53,54,55,60,32,54
14870,255777,marcel wszoek,56,55,37,50,50,53,59
14871,276269,tizian zimmermann,56,62,40,53,55,56,54
14872,263182,ziyad al johani,56,64,43,55,58,50,55
14873,273858,abdihakin ali,56,65,47,52,58,48,51
14874,260730,edison azcona,56,67,54,49,64,23,37
14875,276903,marvin benjamins,56,70,52,49,59,16,58
14876,275284,luca boggemann,56,58,60,52,63,24,50
14877,275332,asbjrn bndergaard,56,57,57,45,52,30,64
14878,277245,stijn bultman,56,66,39,44,47,54,64
14879,256474,jacob chapman,56,59,55,57,59,25,54
14880,248197,vignesh dakshinamurthy,56,73,38,47,52,50,57
14881,266821,jack ellis,56,67,25,42,53,53,63
14882,270994,pascal fallmann,56,71,26,46,56,50,53
14883,276979,emil hjlund,56,62,55,47,55,28,64
14884,264111,tobias haahr jakobsen,56,58,56,57,56,36,54
14885,268449,timo jansink,56,56,59,52,54,26,56
14886,266388,kipp keller,56,56,29,30,32,56,68
14887,268768,kim dae hwan,56,63,42,44,60,44,47
14888,238250,kim yeon soo,56,51,23,29,28,58,61
14889,274822,jakub konstantyn,56,72,57,53,55,24,44
14890,274678,mikkel kristensen,56,74,27,41,48,53,65
14891,222200,liu jiashen,56,49,24,25,32,59,73
14892,211387,ben lundt,56,56,55,57,59,45,60
14893,275746,magnus lysholm,56,59,25,36,41,58,67
14894,271650,theo magnin,56,63,33,40,59,54,45
14895,258592,dan martin,56,67,45,53,57,52,60
14896,275714,evans maurin,56,69,56,50,62,19,54
14897,275901,zoran mitrov,56,73,51,50,58,37,44
14898,270878,romeo monticelli,56,73,30,35,50,55,59
14899,246161,cian murphy,56,59,55,49,56,32,58
14900,263329,tom nixon,56,61,29,45,54,53,58
14901,232642,toyosi olusanya,56,84,52,40,58,22,43
14902,245728,tobi omole,56,62,37,45,45,54,66
14903,253972,tyrese omotoye,56,80,57,38,57,18,54
14904,263679,arquimides ordonez,56,54,56,51,58,25,51
14905,277220,mohamed oukhattou,56,69,45,50,66,29,39
14906,271645,timothy noor ouma,56,74,45,55,55,38,61
14907,250988,piao taoyu,56,71,44,55,59,42,54
14908,270374,sebastian quirk,56,74,52,56,61,51,56
14909,258912,ruly garcia,56,59,58,60,54,29,53
14910,261921,sun qinhan,56,61,34,44,58,52,55
14911,266518,niko tsakiris,56,67,34,54,62,32,48
14912,254293,cian tyler,56,58,54,55,60,26,52
14913,253398,marius ulla,56,57,56,53,55,30,55
14914,271150,kayne van oevelen,56,59,53,54,54,30,52
14915,256682,charlie winfield,56,74,28,40,51,51,54
14916,221815,yang chaosheng,56,83,52,42,62,45,52
14917,240531,moataz al baqawi,55,57,54,52,58,32,51
14918,248203,firas al ghamdi,55,73,48,50,54,48,53
14919,246689,omar al jadaani,55,70,52,48,56,26,39
14920,270001,salem al najdi,55,65,25,39,49,53,59
14921,274931,alexander aoraha,55,66,44,55,57,46,53
14922,264063,alex badolato,55,69,52,49,59,42,56
14923,262208,reed baker-whiting,55,66,48,51,56,51,55
14924,246839,cian bargary,55,69,48,48,56,46,60
14925,275222,brayan benitez,55,59,53,55,50,25,50
14926,273535,bryant bilongo,55,64,29,33,49,54,48
14927,263138,luca bolay,55,68,38,48,54,49,43
14928,273529,alex bonetig,55,62,29,43,48,52,67
14929,221980,cheng changcheng,55,56,55,39,51,31,68
14930,262636,george cooper,55,63,37,44,48,54,60
14931,255707,rasmus cronvall,55,72,56,41,53,20,45
14932,277215,djovkar doudaev,55,65,22,41,43,53,60
14933,262209,erik duenas,55,72,36,52,63,51,38
14934,273516,ramiro eguez,55,62,54,44,55,17,47
14935,272655,alexander fesshaie,55,74,53,46,62,25,44
14936,258640,leonard grob,55,71,51,49,58,51,57
14937,257921,andreas gulstorff,55,55,54,53,57,43,53
14938,261604,calvin harris,55,67,52,45,59,33,56
14939,271878,selmin hodza,55,64,46,54,53,50,48
14940,274565,jannik hofmann,55,67,33,42,52,50,56
14941,239320,brad house,55,59,58,54,56,26,46
14942,257893,romario jesuraj,55,73,46,49,56,27,58
14943,267941,daniel kanu,55,70,53,40,53,20,58
14944,248308,rohit kumar,55,54,44,49,55,50,67
14945,256671,lee jong hyun,55,64,29,36,50,52,50
14946,267846,jakub lutostanski,55,68,57,37,52,18,41
14947,259857,ayom majok,55,79,52,43,56,29,58
14948,263115,jovon makama,55,66,55,38,52,26,67
14949,259732,mirshad michu,55,56,55,55,56,21,54
14950,254979,min dong hwan,55,55,55,55,55,21,55
14951,264486,hira mondal,55,71,36,40,46,50,71
14952,270973,gustav mortensen,55,69,29,42,55,48,49
14953,257205,harvey neville,55,70,35,44,52,51,53
14954,261905,niu ziyi,55,62,28,39,50,53,67
14955,260421,isaiah parente,55,56,43,57,61,45,43
14956,275717,alan rodriguez,55,59,46,54,59,53,48
14957,250830,imari samuels,55,60,27,44,55,52,55
14958,260114,lauge sandgrav,55,63,52,53,57,50,50
14959,268403,jesper skau,55,61,40,52,56,52,50
14960,271555,gideon tetteh,55,67,51,48,56,35,42
14961,274844,jakob vester,55,71,40,52,62,51,52
14962,270408,eyram viegbe,55,58,33,48,53,54,50
14963,275212,gino vivi,55,67,52,52,59,29,43
14964,274450,adam wells,55,54,28,44,46,54,64
14965,242700,yan zhiyu,55,72,28,35,49,57,46
14966,273540,tobi adeyemo,55,65,55,38,50,20,56
14967,272711,johan persson ahstedt,55,65,33,45,57,48,54
14968,264340,khalil al absi,55,75,46,48,56,29,47
14969,277454,abdulrahman al enazi,55,67,35,55,60,47,56
14970,270626,abdulrahman al hajeri,55,64,39,48,52,52,57
14971,254792,mohammed al mahasna,55,56,54,52,54,45,56
14972,263277,hassan al mohammed,55,63,41,47,53,50,70
14973,270548,devin angleberger,55,62,41,55,56,57,48
14974,273841,ali auglah,55,73,49,48,58,31,53
14975,272514,taha ayari,55,75,47,49,62,27,39
14976,263224,vincy barretto,55,88,46,48,57,24,47
14977,252281,furkan beklevic,55,56,54,50,55,30,54
14978,239430,noah blasucci,55,58,54,42,60,23,35
14979,259305,jimmy corcoran,55,55,54,55,57,21,55
14980,271385,edoardo corvi,55,61,60,54,54,25,52
14981,222185,cui ming'an,55,58,42,56,51,52,63
14982,253716,noah de queiroz,55,66,24,32,41,54,64
14983,269498,jamie egan,55,52,25,36,41,54,67
14984,264806,james gale,55,67,52,47,54,36,69
14985,273518,samuel garzon,55,63,56,40,53,20,44
14986,245160,he zhenyu,55,78,54,47,57,22,49
14987,269148,cody johnson,55,68,47,54,58,48,51
14988,273874,hisham kasimu,55,72,54,38,56,25,63
14989,253421,kameron ledwidge,55,69,31,45,54,54,57
14990,255519,lee geon hee,55,54,56,38,49,21,59
14991,248222,liu xinyu,55,65,51,49,55,34,67
14992,251311,klaidi lolos,55,69,56,40,53,18,54
14993,273558,stephen mcmullan,55,56,53,55,55,49,52
14994,258094,kristoffer s. dven,55,65,48,53,62,46,45
14995,276721,rafferty pedder,55,63,38,58,58,43,40
14996,277379,charlie pegrum,55,70,43,49,57,36,40
14997,269150,ethan pye,55,66,24,35,42,55,64
14998,274397,mihnea radulescu,55,74,52,48,59,22,46
14999,253722,princeton rebello,55,62,43,49,60,50,58
15000,276494,kaylen reitmaier,55,58,56,56,53,36,57
15001,275272,myles roberts,55,62,52,50,59,37,53
15002,275257,juan manuel romero,55,61,56,40,53,20,50
15003,256557,alejandro santander,55,55,54,51,55,21,53
15004,276190,marvin seybold,55,56,53,49,57,21,54
15005,236453,germanpreet singh,55,67,43,51,54,49,65
15006,266213,collin smith,55,71,37,45,50,51,55
15007,269090,jakub snopczynski,55,72,47,50,61,33,43
15008,258043,mihailo stevanovic,55,67,41,50,62,53,52
15009,277507,leon suzuki,55,66,34,42,39,55,59
15010,271117,fynn talley,55,57,54,55,55,31,53
15011,276910,kian taylor,55,69,34,47,50,54,59
15012,268327,dylan teves,55,66,51,50,56,44,46
15013,270357,max thompson,55,57,56,50,59,26,55
15014,276514,stefano ube,55,59,48,45,60,17,53
15015,271240,muhammed uvais,55,63,34,38,48,54,66
15016,253031,edwin sydney vanspaul,55,72,34,50,54,50,70
15017,246805,wang jiahao,55,69,51,50,59,29,40
15018,261644,jack wills,55,56,57,55,54,27,54
15019,241594,yao daogang,55,61,31,39,47,58,61
15020,241332,zhang huachen,55,70,44,54,57,56,61
15021,271815,martin agnarsson,55,67,42,51,59,47,43
15022,269144,scott bitsindou,55,43,36,51,50,52,59
15023,267770,sean brennan,55,67,47,56,58,48,53
15024,255948,mark byrne,55,59,46,55,57,37,50
15025,277531,theo chapman,55,75,47,52,59,33,48
15026,273839,pierce charles,55,55,54,56,57,24,54
15027,277024,dominic corness,55,65,45,57,55,45,46
15028,261284,luke dennison,55,57,56,54,58,21,53
15029,244809,marcus dewhurst,55,55,54,58,56,32,53
15030,269573,andreas dithmer,55,59,55,56,55,39,54
15031,263683,danish farooq,55,69,52,52,55,35,59
15032,272864,jonas hakkinen,55,46,32,38,42,56,58
15033,271957,hubert idasiak,55,56,55,56,55,20,55
15034,270113,brandon khela,55,64,44,52,54,43,56
15035,263648,jake leake,55,69,30,43,54,50,56
15036,261947,liu zhurun,55,71,54,38,54,17,56
15037,274472,nathan lowe,55,58,55,41,49,26,65
15038,269611,henrik molvr melland,55,66,44,53,59,53,51
15039,270629,bryce miranda,55,80,48,47,56,36,59
15040,272735,szczepan mucha,55,79,53,44,62,19,42
15041,271108,tani oluwaseyi,55,76,56,40,52,29,53
15042,245463,micha ozga,55,63,25,42,49,55,60
15043,270921,andre picornell,55,58,55,57,55,30,56
15044,266340,will richmond,55,70,42,48,60,24,52
15045,275098,alberson rodriguez,55,67,47,49,67,38,51
15046,274710,mathias dahl sauer,55,71,44,54,65,49,55
15047,276966,laurie shala,55,55,53,57,55,28,52
15048,256771,lewis simper,55,66,47,53,57,49,54
15049,253502,jitendra singh,55,77,42,50,55,53,64
15050,276031,lewis thomas,55,56,54,54,56,20,53
15051,254699,krzysztof toporkiewicz,55,72,54,43,56,18,47
15052,253154,oskar van hattum,55,83,53,43,57,39,65
15053,271429,christie ward,55,70,53,54,56,52,54
15054,270920,viktor widell,55,67,37,46,52,50,57
15055,246654,rasmus wikstrom,55,65,29,42,46,56,58
15056,271064,jordan amissah,55,58,55,58,51,23,53
15057,271420,nicola bagnolini,55,52,57,60,56,34,53
15058,263899,rhys bozinovski,55,78,43,50,60,49,56
15059,262325,rhys byrne,55,55,54,53,55,58,53
15060,273673,iulian codrin carausu,55,71,53,45,57,22,57
15061,269286,theo chatelain,55,56,54,53,55,20,57
15062,260545,brandan craig,55,65,38,49,55,54,61
15063,272622,shahzat ghojaehmet,55,77,41,45,61,35,49
15064,264203,rayan hamed,55,62,27,45,49,54,63
15065,248664,max harris,55,54,53,52,56,15,54
15066,271813,fritiof hellichius,55,64,38,55,58,45,57
15067,228253,mansour jawhar,55,54,57,51,53,44,55
15068,272986,kaedyn kamara,55,62,44,55,56,54,48
15069,252952,kim ji hoon,55,61,28,39,50,55,50
15070,260494,kim min seok,55,71,48,45,60,41,58
15071,269901,bertram kvist,55,69,48,50,60,37,47
15072,271396,lalchungnunga,55,71,28,40,44,54,67
15073,277574,hazem mohammed,55,68,43,50,60,34,62
15074,277074,irsan muric,55,52,54,40,48,25,65
15075,276696,drew murray,55,63,24,43,35,54,57
15076,276188,mohamed ouedraogo,55,66,34,47,59,49,60
15077,266321,park chang woo,55,59,37,45,54,50,52
15078,257892,adam pavlesic,55,55,56,52,58,30,57
15079,275484,alexis rodas,55,62,40,53,56,58,61
15080,277007,lewis shipley,55,61,27,36,41,55,62
15081,242558,ramzi solan,55,80,48,46,60,46,53
15082,262047,sanjeev stalin,55,66,26,45,51,51,57
15083,275262,jonah sticker,55,63,28,48,46,51,54
15084,276287,jano ter horst,55,63,21,35,34,56,61
15085,277246,diego van oorschot,55,75,58,48,58,28,40
15086,266649,nando verdoni,55,55,52,59,56,27,54
15087,277512,caylan vickers,55,70,44,50,63,34,39
15088,259370,lewis webb,55,57,53,54,55,26,55
15089,270919,besfort zeneli,55,70,52,47,61,22,43
15090,245036,zhao jianfei,55,69,25,33,45,54,63
15091,276360,rami zouaoui,55,69,47,52,61,32,52
15092,263867,abdulrahman al sanbi,55,56,54,52,57,43,56
15093,271636,mohammed al yami,55,70,33,45,50,53,68
15094,272656,victor andersson,55,74,45,51,60,23,34
15095,277343,nathan asiimwe,55,76,33,43,50,50,64
15096,273692,kofi balmer,55,64,31,41,46,54,61
15097,271496,kaare barslund,55,70,22,38,44,55,53
15098,221809,gary boylan,55,57,33,44,53,54,63
15099,276379,ciprian calugar,55,74,41,47,52,46,54
15100,248313,pratik chaudhari,55,55,25,32,42,52,73
15101,265637,cho jae hun,55,66,46,48,60,23,37
15102,272545,ionut cojocaru,55,69,53,52,54,25,56
15103,268605,chris donnell,55,63,47,52,56,48,65
15104,216794,courtney duffus,55,64,53,45,54,28,59
15105,253447,luke duzel,55,68,40,52,58,43,48
15106,270662,tope fadahunsi,55,67,56,44,58,19,60
15107,264822,christian gammelgaard,55,74,51,50,57,36,50
15108,277294,ian godoy,55,57,45,55,55,39,43
15109,248255,abdulbasit hawsawi,55,56,55,53,56,30,53
15110,255050,aaron henry,55,65,47,53,55,47,48
15111,266329,louie holzman,55,59,25,31,38,56,59
15112,274131,de pievre ilunga,55,77,39,50,65,48,50
15113,266685,luca jaquez,55,53,26,36,41,54,66
15114,262206,gene kennedy,55,66,43,50,53,51,66
15115,270542,filip kocaba,55,61,42,48,53,52,66
15116,271016,krzysztof kolanko,55,70,49,47,65,22,34
15117,276354,jan krzywanski,55,56,55,60,57,32,49
15118,273811,kwak seung min,55,57,52,36,50,43,65
