,id,name,overall,pace,shooting,passing,dribbling,defense,physical,player_positions,club_position,value_eur,wage_eur,club_name,preferred_foot,player_tags,player_traits
11776,263093,stefan skrbo,62,74,55,57,65,43,52,LM,RES,800000.0,2000.0,WSG Tirol,Right,,
11777,245472,maciej sliwa,62,78,52,57,65,46,59,"RM, LM",SUB,900000.0,1000.0,ŁKS Łódź,Right,,Technical
11778,222978,greg sloggett,62,38,51,58,57,58,69,"CDM, CM",LDM,450000.0,750.0,Dundalk,Right,,
11779,240775,tyler smith,62,78,60,47,64,28,59,ST,SUB,600000.0,4000.0,Bradford City,Right,,
11780,221285,jaushua sotirio,62,90,61,52,59,44,76,"LM, ST, RM",RES,425000.0,650.0,Kerala Blasters,Right,#Speedster,Rapid
11781,247955,ianis stoica,62,81,61,56,65,29,64,"ST, RM",RM,975000.0,3000.0,Universitatea Cluj,Right,,Rapid
11782,255981,zion suzuki,62,65,57,71,67,50,56,GK,SUB,850000.0,1000.0,Sint-Truiden,Right,,
11783,240278,serafin szota,62,77,27,44,47,61,76,CB,RCB,825000.0,1000.0,Widzew Lodz,Right,,Block
11784,252878,richard taylor,62,62,31,41,52,61,68,CB,LCB,825000.0,1000.0,St. Mirren,Left,,
11785,258416,dragos tescan,62,74,48,57,63,26,51,"RM, LM",SUB,625000.0,1000.0,Universitatea Cluj,Right,,
11786,204969,thomas,62,73,62,60,68,27,48,"ST, LM",SUB,400000.0,1000.0,Gwangju,Right,,Pinged Pass
11787,257872,george thomson,62,71,57,58,62,51,63,"RM, RB, CM",SUB,325000.0,2000.0,Harrogate Town,Right,,"Dead Ball, Technical"
11788,202465,richie towell,62,57,59,63,62,59,66,CM,SUB,325000.0,850.0,Shamrock Rovers,Right,,Press Proven
11789,276591,antonis tsiftsis,62,68,57,63,67,29,56,GK,SUB,500000.0,1000.0,Raków Częstochowa,Right,,
11790,273967,ivan valenzuela,62,69,31,55,61,59,56,,,,,,,,
11791,275105,gustavo vargas,62,57,25,41,57,60,68,CB,SUB,750000.0,500.0,Guaraní,Right,,
11792,212167,charles vernam,62,83,54,54,64,31,55,LM,RES,425000.0,3000.0,Grimsby Town,Right,#Acrobat,Rapid
11793,271459,victor aznar,62,62,60,62,65,29,63,GK,RES,850000.0,2000.0,Cádiz,Right,,
11794,186611,mauro vigorito,62,60,61,60,63,39,62,GK,SUB,130000.0,700.0,Como,Right,,
11795,273921,agustin villalobos,62,69,55,65,60,49,54,"CM, RM, LM",RES,875000.0,2000.0,Godoy Cruz,Right,,Long Ball Pass
11796,261595,abdelwahed wahib,62,72,38,52,61,55,64,LB,SUB,850000.0,900.0,Concarneau,Left,,
11797,266109,lukas wallner,62,68,29,45,50,61,66,CB,SUB,825000.0,2000.0,Salzburg,Left,,
11798,250791,louie watson,62,66,49,60,67,41,41,"CAM, CDM, CM",RES,900000.0,6000.0,Charlton Athletic,Right,,
11799,244001,timon weiner,62,63,59,62,65,50,58,GK,RES,475000.0,3000.0,Holstein Kiel,Right,,
11800,238964,josef welzmuller,62,56,27,36,43,63,69,"CB, RB",LCB,190000.0,550.0,Unterhaching,Right,,
11801,245903,harvey white,62,66,59,64,65,60,55,"CDM, CM",SUB,850000.0,1000.0,Stevenage,Left,,
11802,252862,tom white,62,63,53,58,62,57,65,"CDM, CM",CDM,450000.0,2000.0,Barrow,Right,,
11803,257570,jannes wieckhoff,62,75,44,55,61,56,58,RB,SUB,775000.0,1000.0,Heracles Almelo,Right,,
11804,186147,gary woods,62,64,60,62,64,51,59,GK,SUB,200000.0,1000.0,Exeter City,Right,,
11805,253383,kusini yengi,62,83,59,52,64,29,76,"LM, ST",RES,625000.0,2000.0,Portsmouth,Right,#Strength,Technical
11806,266541,yu je ho,62,55,47,59,62,50,62,"CM, CDM",SUB,625000.0,900.0,Suwon Bluewings,Right,,"Long Ball Pass, Press Proven"
11807,245812,kamil zapolnik,62,67,61,57,62,44,70,"ST, RM, CAM",CAM,400000.0,1000.0,Puszcza Niepołomice,Right,,
11808,273123,nathan zeze,62,54,31,40,38,65,58,CB,RES,1400000.0,1000.0,Nantes,Left,,
11809,250949,marcel zylla,62,74,55,55,66,37,62,"CAM, LM, RM",SUB,800000.0,2000.0,Śląsk Wrocław,Right,,
11810,221498,hamad al mansour,62,69,56,60,61,58,66,"LB, RB",SUB,350000.0,6000.0,Al Okhdood,Left,,
11811,232675,muteb al mufarrij,62,62,26,43,50,63,64,CB,SUB,450000.0,6000.0,Al Hilal,Left,,
11812,238055,ammar al najjar,62,78,53,57,63,44,56,"RM, LM",SUB,475000.0,4000.0,Al Hazem,Right,,
11813,208992,saleh al qumayzi,62,72,37,54,60,55,74,RB,RB,300000.0,2000.0,Abha,Right,,
11814,264510,teddy alloh,62,74,39,52,66,58,52,"LB, LWB, LM",SUB,950000.0,1000.0,AS Eupen,Left,,
11815,247812,niclas anspach,62,68,51,60,63,31,63,"CAM, RM, CM",SUB,900000.0,1000.0,Jahn Regensburg,Right,,
11816,274499,mateo arguello,62,67,35,51,58,61,56,RB,SUB,750000.0,500.0,Danubio,Right,,
11817,272365,sinclair armstrong,62,80,59,52,58,23,75,"ST, LW",ST,1300000.0,3000.0,Queens Park Rangers,Right,,Chip Shot
11818,220357,jamal bajandouh,62,36,57,61,59,61,68,"CDM, CM",SUB,325000.0,4000.0,Al Tai,Right,,"Long Ball Pass, Slide Tackle"
11819,269887,matan baltaxa,62,72,29,47,58,61,64,"CB, LWB",SUB,400000.0,3000.0,Austria Wien,Left,,
11820,243459,tom barlow,62,80,59,49,54,35,80,ST,SUB,425000.0,2000.0,New York RB,Right,,
11821,276267,joselpho barnes,62,67,62,50,57,27,57,"ST, RW, LW",SUB,900000.0,2000.0,Sint-Truiden,Right,,
11822,240695,lachlan barr,62,59,30,39,40,62,70,CB,SUB,350000.0,1000.0,Adelaide United,Right,,"Power Header, Jockey, Aerial"
11823,272858,nicolas claudio barrientos,62,68,56,63,63,34,43,CAM,RES,400000.0,2000.0,Instituto,Left,,
11824,271480,brian jepthe bayeye,62,74,50,59,60,55,66,"RM, RWB, RB",RES,625000.0,6000.0,Ascoli,Right,,
11825,265197,ayman benarous,62,72,49,58,68,38,44,"CAM, LM, CM",RES,950000.0,4000.0,Bristol City,Left,,"Technical, Flair"
11826,208812,mal benning,62,72,51,59,60,55,65,LWB,LWB,350000.0,2000.0,Shrewsbury Town,Left,,Whipped Cross
11827,277021,tino blaz laus,62,73,51,58,64,39,61,CAM,SUB,800000.0,500.0,Hajduk Split,Right,,
11828,271105,pierre bolchini,62,62,64,58,63,23,61,GK,RES,775000.0,600.0,Como,Left,,
11829,246229,mehdi boudjemaa,62,68,46,59,67,62,68,"CM, CDM",SUB,525000.0,3000.0,Hatayspor,Right,,
11830,219486,patrick brough,62,73,46,54,55,57,78,"LB, LWB",LB,375000.0,2000.0,Northampton Town,Left,,
11831,209364,corey brown,62,72,44,56,59,55,69,"LB, LWB",LB,350000.0,1000.0,Brisbane Roar,Left,,
11832,208771,garry buckley,62,39,58,61,58,61,71,CB,SUB,325000.0,600.0,Sligo Rovers,Right,,Long Ball Pass
11833,274342,ronald bustos,62,71,53,55,58,56,64,"RB, RM",RB,825000.0,500.0,The Strongest,Right,,
11834,242661,haroune camara,62,84,59,50,59,21,72,"ST, LM",SUB,600000.0,7000.0,Al Ittihad,Right,,
11835,254282,tobias carlsson,62,53,26,44,44,63,68,CB,SUB,425000.0,900.0,Sirius,Right,,
11836,262719,marius cioiu,62,72,57,59,64,37,57,"RW, CAM, CM",SUB,875000.0,2000.0,Botoşani,Right,,"Finesse Shot, Technical"
11837,275217,geroge cirjan,62,39,67,46,59,21,69,ST,SUB,190000.0,2000.0,Oțelul Galați,Right,,
11838,238920,juan cordova,62,76,39,60,61,55,53,"LWB, LB, RB",SUB,350000.0,2000.0,Ñublense,Right,#Acrobat,Anticipate
11839,257786,christian dalle mura,62,59,30,45,43,65,60,CB,RES,925000.0,6000.0,Fiorentina,Left,,Slide Tackle
11840,266688,enis destan,62,68,64,55,61,47,69,"ST, CF",SUB,1300000.0,9000.0,Trabzonspor,Right,,
11841,229169,moussa diallo,62,66,43,54,61,59,67,"RB, LB",SUB,475000.0,3000.0,Servette,Right,,Intercept
11842,275696,filip djukic,62,64,65,55,68,23,54,,,,,,,,
11843,256555,jeriel dorsett,62,71,26,45,50,60,76,"CB, LB",SUB,750000.0,950.0,Reading,Left,,"Long Ball Pass, Long Throw"
11844,244370,chinedu ekene,62,68,60,47,59,29,72,ST,RES,625000.0,850.0,MSV Duisburg,Right,,
11845,260228,oskar fallenius,62,78,55,56,63,18,46,"RW, LW",SUB,1200000.0,2000.0,Djurgården,Right,,
11846,266392,antonio foti,62,66,60,59,65,53,52,"CM, CAM, ST",RES,1000000.0,4000.0,Hannover 96,Right,,
11847,243640,ethan galbraith,62,72,56,61,65,59,58,"CAM, CM",SUB,900000.0,2000.0,Leyton Orient,Right,,Long Ball Pass
11848,203095,sean gannon,62,66,51,54,58,60,68,"CB, RWB",SUB,275000.0,750.0,Shamrock Rovers,Right,,
11849,220458,jonas gemmer,62,63,52,61,64,61,70,,,,,,,,
11850,241944,moussa guel,62,85,57,47,67,26,50,"RW, ST",SUB,625000.0,3000.0,Dunkerque,Right,,Rapid
11851,262988,goktan gurpuz,62,66,49,60,68,44,42,CAM,SUB,950000.0,6000.0,Trabzonspor,Right,,
11852,256040,herman haugen,62,72,42,49,57,58,64,RB,SUB,850000.0,800.0,Viking,Right,,
11853,234658,oscar hedvall,62,66,60,63,64,31,60,GK,SUB,450000.0,3000.0,Midtjylland,Left,,
11854,255868,heo yul,62,78,59,38,55,26,74,ST,RS,900000.0,1000.0,Gwangju,Left,,Rapid
11855,199321,tomas holy,62,64,58,60,63,37,61,GK,GK,210000.0,1000.0,Carlisle United,Right,,Far Throw
11856,263359,seok-ju hong,62,67,58,48,65,23,62,ST,SUB,800000.0,1000.0,Viktoria Köln,Right,,
11857,262613,kimmo hovi,62,66,60,52,59,25,68,ST,RES,400000.0,1000.0,VfB Lübeck,Right,,
11858,272895,charlie hughes,62,61,28,48,50,63,63,CB,RCB,875000.0,1000.0,Wigan Athletic,Right,,Long Ball Pass
11859,226679,ashley hunter,62,78,56,58,63,47,50,"LW, LM",SUB,425000.0,4000.0,Milton Keynes Dons,Right,,Long Ball Pass
11860,245893,isaac hutchinson,62,73,60,60,63,54,69,"CAM, CM",RCM,575000.0,3000.0,Walsall,Right,,"Pinged Pass, Technical"
11861,266245,nestory irankunda,62,89,66,55,64,29,63,RM,SUB,1200000.0,500.0,Adelaide United,Right,,"Power Shot, Rapid, Quick Step"
11862,232490,ryotaro ito,62,81,52,54,66,40,64,"CF, CAM",LCM,550000.0,3000.0,Sint-Truiden,Right,,
11863,233281,jung dong yoon,62,70,41,56,56,55,66,"RWB, LWB",SUB,350000.0,1000.0,Incheon United,Right,,Block
11864,264253,benjamin kanuric,62,57,52,59,63,56,69,"CM, CDM",SUB,950000.0,1000.0,Ingolstadt,Right,,
11865,276099,andreas karamanolis,62,62,41,56,45,61,67,CB,RCB,550000.0,500.0,APOEL,Right,,
11866,215419,cammy kerr,62,70,29,51,57,58,70,RB,SUB,375000.0,1000.0,Dundee,Right,,Slide Tackle
11867,270607,saidou khan,62,63,52,56,61,56,73,"CDM, CM",CDM,400000.0,2000.0,Swindon Town,Right,,
11868,267844,kim ji soo,62,51,24,43,34,62,69,CB,SUB,875000.0,2000.0,Brentford,Right,,
11869,266205,yoan kore,62,61,36,54,56,63,61,"RB, CB",SUB,1200000.0,500.0,Paris,Right,,
11870,257958,zivko kostadinovic,62,62,58,58,65,21,63,GK,SUB,210000.0,2000.0,Zürich,Right,,
11871,233410,kweon han jin,62,44,39,47,50,63,64,CB,SUB,110000.0,950.0,Incheon United,Right,,
11872,202367,thor lange,62,70,48,53,57,56,72,"LWB, LB",SUB,350000.0,850.0,Stabæk,Left,,
11873,239797,michael lansing,62,62,62,61,60,38,61,GK,SUB,300000.0,750.0,Aalesund,Right,,
11874,213172,lee eu ddeum,62,69,52,59,60,56,68,"LB, LWB",RES,210000.0,1000.0,Gwangju,Left,,"Finesse Shot, Whipped Cross"
11875,237101,lee seung mo,62,70,57,56,63,56,76,"CDM, ST",SUB,725000.0,1000.0,Seoul,Right,,
11876,264736,loic williams,62,65,35,46,56,62,66,CB,RES,1200000.0,2000.0,Tenerife,Left,,
11877,272436,pablo lopez,62,52,32,39,38,65,65,CB,RES,825000.0,500.0,Peñarol,Right,,
11878,276141,ariel lopez,62,49,48,54,54,62,65,"CDM, CB",LDM,375000.0,2000.0,Oțelul Galați,Right,,
11879,222190,lu peng,62,58,42,53,59,62,72,"CDM, CM",CM,200000.0,2000.0,Dalian Professional,Right,,Intercept
11880,255780,lucas paes,62,59,62,58,59,19,63,GK,SUB,500000.0,1000.0,Casa Pia,Right,,
11881,237926,john mahon,62,58,33,45,50,60,75,CB,RCB,525000.0,500.0,Sligo Rovers,Right,,"Power Header, Slide Tackle, Bruiser"
11882,276191,philipp maier,62,61,56,56,59,60,71,"CDM, CB, CM",RCM,350000.0,550.0,Ulm,Left,,
11883,242506,ali majrashi,62,81,45,51,62,55,73,RB,SUB,850000.0,5000.0,Al Ahli Jeddah,Right,,
11884,272710,karim mammar,62,77,48,50,55,60,70,"CB, LWB",SUB,450000.0,750.0,Degerfors,Left,,Block
11885,256233,aaron manu,62,60,32,38,42,61,72,CB,SUB,575000.0,1000.0,Rot-Weiss Essen,Right,,
11886,212683,jamille matt,62,48,63,51,55,26,82,ST,SUB,210000.0,3000.0,Walsall,Right,,"Power Header, Aerial"
11887,276312,jannik mause,62,75,61,52,58,45,68,ST,SUB,600000.0,2000.0,Ingolstadt,Right,,
11888,261621,luke mbete,62,70,32,48,58,59,71,CB,RES,975000.0,8000.0,Manchester City,Left,,Long Throw
11889,277551,conor mcmenamin,62,77,58,56,63,28,49,RW,RW,425000.0,2000.0,St. Mirren,Left,,
11890,276304,jovan milosevic,62,54,62,51,60,32,65,"ST, CF",RES,1000000.0,950.0,VfB Stuttgart,Right,,
11891,269396,jeison mina,62,59,24,37,43,63,67,CB,SUB,825000.0,500.0,Barcelona Guayaquil,Right,,
11892,263969,francis momoh,62,75,58,47,60,25,72,ST,SUB,900000.0,4000.0,Grasshopper,Right,,Finesse Shot
11893,270617,alex murphy,62,56,34,53,54,62,65,"CB, LB",RES,1200000.0,8000.0,Newcastle United,Left,,
11894,236321,dan nlundulu,62,68,61,46,59,21,68,ST,SUB,800000.0,3000.0,Bolton Wanderers,Right,,
11895,267473,silas nwankwo,62,82,59,46,61,27,67,ST,RES,950000.0,550.0,Mjällby,Right,,
11896,244126,akin odimayo,62,72,26,48,56,61,70,"CB, RB, LB",RB,750000.0,1000.0,Northampton Town,Right,,
11897,262069,yannick pandor,62,64,60,56,63,20,59,GK,RES,775000.0,4000.0,Lens,Left,,
11898,264175,pedro ortiz,62,59,57,57,61,49,60,"CM, CDM",SUB,900000.0,4000.0,Vizela,Left,,
11899,263229,mateo pellegrino,62,58,63,46,58,30,69,ST,RES,825000.0,2000.0,Platense,Left,,Power Header
11900,244715,taylor perry,62,68,56,61,65,50,60,CM,RCM,900000.0,2000.0,Shrewsbury Town,Right,,
11901,262216,noah persson,62,75,52,55,63,54,53,"LB, LM",SUB,1000000.0,2000.0,Young Boys,Left,,Whipped Cross
11902,266335,luca petrasso,62,75,42,59,62,55,64,"LB, LM",SUB,750000.0,1000.0,Orlando City,Left,,
11903,273651,jarell quansah,62,63,29,47,48,60,69,CB,RES,900000.0,10000.0,Liverpool,Right,,
11904,250887,rafa tresaco,62,72,62,44,63,18,57,ST,RES,900000.0,2000.0,Huesca,Right,,
11905,203430,george ray,62,51,26,35,47,62,73,CB,LCB,325000.0,2000.0,Barrow,Right,,"Jockey, Block, Aerial"
11906,213281,paulo retre,62,47,49,58,61,57,72,"CDM, CM",SUB,325000.0,500.0,Goa,Right,,
11907,251427,jayden richardson,62,84,40,48,65,55,65,"RWB, RB",SUB,600000.0,1000.0,Stockport County,Right,,
11908,267491,fernando roman,62,56,37,42,43,62,66,CB,SUB,825000.0,500.0,Guaraní,Right,,
11909,233814,jhohan romana,62,53,26,49,41,61,68,"CB, RB",SUB,550000.0,500.0,Olimpia,Right,,
11910,247237,moritz romling,62,77,35,50,62,55,71,LB,RES,850000.0,3000.0,VfL Bochum 1848,Left,,
11911,243833,colin rosler,62,65,30,44,53,61,66,CB,CB,825000.0,650.0,Mjällby,Right,,
11912,263109,justin salmon,62,66,48,57,61,57,70,CM,SUB,800000.0,700.0,Degerfors,Right,,
11913,260451,hugo salvatierra,62,75,34,59,61,51,54,"LM, RM, LB",CAM,950000.0,500.0,Guabirá,Right,,
11914,274737,jorge sanguina,62,63,61,49,62,25,58,ST,RS,725000.0,500.0,General Caballero JLM,Right,,
11915,257152,luis sequeira,62,66,57,62,65,38,55,"CAM, CF, RW",RES,950000.0,2000.0,Talleres Córdoba,Right,,
11916,242809,connor shields,62,76,60,56,63,38,63,"ST, RM",ST,500000.0,500.0,Chennaiyin,Right,,
11917,273017,gonzalo silva,62,67,58,65,64,51,48,CM,RES,550000.0,2000.0,Colón,Right,,
11918,271032,matte smets,62,56,33,55,58,64,61,"CB, CDM",CB,1300000.0,2000.0,Sint-Truiden,Right,,"Intercept, Aerial"
11919,261100,noah soderberg,62,65,49,57,61,56,63,CM,SUB,900000.0,850.0,Elfsborg,Right,,
11920,273905,alan sosa,62,62,52,61,62,50,65,"LM, CM",RES,875000.0,2000.0,Gimnasia La Plata,Left,,
11921,228368,jamie sterry,62,73,50,56,60,55,73,"RB, RWB",SUB,425000.0,4000.0,Doncaster Rovers,Right,,"Relentless, Long Throw"
11922,243594,aidan stone,62,61,59,63,64,48,63,GK,GK,450000.0,2000.0,Notts County,Right,,Far Throw
11923,260547,quinn sullivan,62,73,55,62,65,47,51,"CAM, CM",SUB,950000.0,900.0,Philadelphia Union,Right,,
11924,276280,remigiusz szywacz,62,60,29,39,41,62,69,CB,LCB,425000.0,1000.0,Ruch Chorzów,Left,,
11925,225406,james talbot,62,62,58,59,63,43,59,GK,GK,425000.0,550.0,Bohemians,Left,,
11926,255494,jakob tannander,62,64,60,58,63,51,61,GK,RES,775000.0,600.0,Sirius,Left,,
11927,271028,doug tharme,62,58,22,40,43,62,72,CB,RES,750000.0,2000.0,Blackpool,Right,,"Intercept, Long Throw"
11928,270745,mohammed tolba,62,61,38,53,60,61,63,"RB, CB",RES,875000.0,1000.0,VfL Bochum 1848,Right,,
11929,263801,joe tomlinson,62,76,47,57,62,57,52,"LWB, LB",RES,700000.0,3000.0,Milton Keynes Dons,Right,#Acrobat,
11930,231678,ruon tongyik,62,62,26,39,58,61,75,CB,SUB,425000.0,2000.0,Western Sydney Wanderers,Right,,
11931,255174,lisandru tramoni,62,71,55,62,66,39,51,"CAM, RM, CF",RES,875000.0,850.0,Pisa,Left,,Technical
11932,266385,thor ulfarsson,62,70,62,55,57,24,66,"ST, LW, LM",SUB,900000.0,2000.0,Houston Dynamo,Right,,
11933,200671,victor ulloa,62,39,56,59,61,59,68,"CDM, CM, RB",RES,275000.0,1000.0,Inter Miami,Right,,Slide Tackle
11934,189233,tommi vaiho,62,66,61,59,62,31,56,GK,SUB,70000.0,1000.0,Djurgården,Right,,
11935,272916,nikola vasic,62,61,60,50,58,52,73,ST,SUB,325000.0,900.0,Brommapojkarna,Right,#Strength,Aerial
11936,274717,alexis villa,62,62,62,67,59,40,61,GK,SUB,775000.0,500.0,Independiente del Valle,Right,,
11937,275150,anderson villacorta,62,59,25,42,42,62,65,"CB, RB",SUB,850000.0,500.0,César Vallejo,Right,,
11938,270881,leonardo vonic,62,69,60,40,62,25,62,ST,SUB,875000.0,850.0,Rot-Weiss Essen,Right,,
11939,237696,tyrell warren,62,68,31,50,57,59,69,"RWB, RB",SUB,500000.0,2000.0,Barrow,Right,,
11940,262349,felix vrede winther,62,71,52,58,63,58,71,"CM, CF",SUB,875000.0,900.0,Tromsø,Right,,
11941,224555,xu jiamin,62,64,62,55,64,36,58,GK,SUB,300000.0,2000.0,Tianjin Jinmen Tiger,Right,,
11942,220427,francois yabre,62,63,31,33,36,63,76,CB,RCB,250000.0,2000.0,Oțelul Galați,Right,,Bruiser
11943,224667,yang kuo,62,75,52,55,56,56,69,"RWB, CM",SUB,350000.0,2000.0,Wuhan Three Towns,Right,,
11944,191857,yang yun,62,53,52,48,54,61,71,CB,SUB,130000.0,2000.0,Cangzhou Mighty Lions,Right,,Jockey
11945,234099,jack aitchison,62,81,61,57,63,25,49,"ST, CAM, RW",RW,550000.0,2000.0,Exeter City,Right,,
11946,237667,abdullah al joui,62,75,57,58,64,22,44,"LW, RW",SUB,400000.0,7000.0,Al Shabab,Right,,
11947,209169,hussain al shuwaysh,62,35,24,45,51,60,78,CB,LCB,130000.0,4000.0,Al Fayha,Left,,"Power Header, Jockey"
11948,255350,paolo alcocer,62,65,51,55,63,61,63,"CDM, CB",SUB,850000.0,500.0,Palmaflor del Trópico,Right,,
11949,247270,ikromjon alibaev,62,65,60,59,62,54,60,"CM, CDM, LW",SUB,400000.0,2000.0,Gangwon,Right,,
11950,272445,alvaro,62,68,60,59,59,22,56,"ST, LW",RES,1200000.0,10000.0,Real Madrid,Left,,Power Header
11951,273959,alfredo amarilla,62,67,53,62,65,51,63,CM,SUB,900000.0,2000.0,Arsenal de Sarandi,Right,,
11952,263208,michael ameyaw,62,74,64,57,61,26,56,"RM, LM",LM,800000.0,2000.0,Piast Gliwice,Right,,Rapid
11953,263906,zac ashworth,62,68,50,56,58,59,65,"LWB, LB",SUB,925000.0,4000.0,Bolton Wanderers,Left,,
11954,256934,josh atencio,62,59,37,50,52,64,71,"CDM, CM",SUB,850000.0,1000.0,Seattle Sounders,Right,,Slide Tackle
11955,256691,damon bansais,62,73,29,51,58,57,70,RB,SUB,350000.0,1000.0,Quevilly Rouen,Right,,Slide Tackle
11956,276216,ezechiel banzuzi,62,68,55,59,61,57,68,"CM, CAM",LCM,925000.0,950.0,OH Leuven,Right,,
11957,274667,faustino barone,62,55,61,48,59,28,61,ST,ST,1000000.0,500.0,River Plate,Right,,
11958,276183,daouda beleme,62,75,59,45,61,23,57,"ST, RM, LM",RS,900000.0,5000.0,Ingolstadt,Right,,
11959,200134,robbie benson,62,51,61,63,63,55,57,CAM,SUB,325000.0,850.0,Dundalk,Left,,"Finesse Shot, Technical"
11960,202793,alessandro berardi,62,61,58,56,64,50,63,GK,SUB,200000.0,4000.0,Hellas Verona,Right,,
11961,256398,parfait bizoza,62,67,54,53,59,61,72,"CDM, CM",SUB,825000.0,2000.0,Lyngby,Right,,
11962,264441,augustine boakye,62,84,59,57,67,26,50,"CAM, RW, LM",SUB,800000.0,2000.0,Wolfsberger AC,Left,,
11963,264209,lamare bogarde,62,64,46,56,60,60,67,"CDM, CM, CB",SUB,900000.0,6000.0,Bristol Rovers,Right,,Slide Tackle
11964,245165,subhasish bose,62,70,28,45,55,58,78,"LB, LM",LB,375000.0,700.0,ATK Mohun Bagan,Left,,Long Throw
11965,238716,omar bugiel,62,67,60,50,58,37,85,ST,RS,400000.0,3000.0,AFC Wimbledon,Right,,"Bruiser, Aerial"
11966,232053,trent buhagiar,62,91,58,51,61,26,66,"RM, ST",RM,525000.0,650.0,Newcastle Jets,Right,"#Speedster, #Acrobat","Rapid, Quick Step"
11967,262752,carlos calzadilla,62,77,49,55,63,34,59,"RM, RB",SUB,800000.0,500.0,Deportivo Táchira,Right,,
11968,276137,sahmkou camara,62,68,32,41,55,58,75,CB,SUB,825000.0,1000.0,Stade Lausanne-Ouchy,Right,,"Bruiser, Aerial"
11969,264512,axel camblan,62,75,54,60,66,41,41,LW,SUB,950000.0,2000.0,Brest,Right,,Trivela
11970,232114,kyle cameron,62,55,34,46,53,61,71,CB,LCB,400000.0,4000.0,Notts County,Left,,
11971,259317,canizares,62,62,66,66,56,32,59,GK,RES,850000.0,10000.0,Real Madrid,Right,,
11972,246257,amar catic,62,87,55,56,61,28,61,"LM, RM",SUB,600000.0,3000.0,Wehen Wiesbaden,Right,,Rapid
11973,228318,harry chapman,62,72,58,61,67,30,60,"CAM, LM",RES,525000.0,4000.0,Bradford City,Right,,Pinged Pass
11974,224430,dennis chessa,62,72,55,57,64,51,60,"RW, RM, CAM",RW,375000.0,650.0,Ulm,Left,,
11975,271560,reyes cleary,62,74,62,50,59,29,63,ST,RES,1000000.0,4000.0,West Bromwich Albion,Right,,
11976,213667,dion conroy,62,55,28,48,57,60,73,CB,CB,375000.0,2000.0,Crawley Town,Right,,Long Ball Pass
11977,242283,milan corryn,62,68,61,62,63,49,64,"RW, CAM",SUB,575000.0,1000.0,Almere City,Right,,
11978,276727,artur craciun,62,60,29,39,43,62,66,"CB, RB",RCB,450000.0,1000.0,Puszcza Niepołomice,Right,,
11979,236292,giuseppe cuomo,62,54,28,39,41,63,62,CB,SUB,525000.0,750.0,Südtirol,Right,,
11980,244762,lamine diaby fadiga,62,66,61,56,62,25,66,ST,SUB,900000.0,2000.0,Paris,Left,,Finesse Shot
11981,251959,jacky donkor,62,85,54,51,68,26,41,LM,RES,625000.0,1000.0,Excelsior,Right,,Technical
11982,233728,mamadou doucoure,62,50,31,49,53,62,59,"CB, CDM",RES,525000.0,4000.0,Borussia Mönchengladbach,Left,,
11983,269272,achraf douiri,62,82,55,54,65,56,64,RWB,SUB,750000.0,1000.0,FC Volendam,Right,,"Technical, Trivela"
11984,274944,damion downs,62,68,62,51,58,24,57,"ST, CF",RES,1100000.0,2000.0,FC Köln,Right,,
11985,275627,filip dujmovic,62,62,62,66,65,36,58,GK,SUB,450000.0,900.0,Dinamo Bucureşti,Right,,
11986,251235,andrei dumiter,62,80,60,53,62,38,65,"ST, LW",SUB,800000.0,2000.0,Voluntari,Right,,
11987,240323,jack earing,62,69,59,62,62,57,66,"CDM, CM",SUB,475000.0,2000.0,Walsall,Right,,
11988,270073,abu bekir omer el zein,62,66,59,60,68,46,54,CM,LCM,875000.0,1000.0,Sandhausen,Right,,"Technical, Flair"
11989,216154,jordan elsey,62,45,26,44,48,60,78,CB,RCB,325000.0,600.0,East Bengal,Right,,"Long Ball Pass, Slide Tackle"
11990,271767,marcelo esponda,62,66,58,58,61,59,62,CDM,RES,900000.0,2000.0,Newell's Old Boys,Right,,
11991,260326,boubacar fall,62,62,63,63,65,26,61,GK,SUB,850000.0,1000.0,Saint-Étienne,Right,,
11992,226197,feng jin,62,78,55,58,64,50,72,"RWB, RM, RW",RM,350000.0,2000.0,Qingdao Hainiu,Right,,Rapid
11993,269294,ryan ferhaoui,62,63,56,63,62,56,61,CM,SUB,525000.0,1000.0,Laval,Right,,
11994,203457,mathias fetsch,62,65,58,52,57,38,77,ST,LS,190000.0,650.0,Unterhaching,Right,,Power Header
11995,171923,sam foley,62,52,56,61,60,60,68,"CDM, CM",SUB,80000.0,2000.0,Barrow,Right,,
11996,264164,fran delgado,62,74,34,49,59,56,58,"RB, RM",RB,850000.0,800.0,Farense,Right,,Rapid
11997,269566,adrian gantenbein,62,67,41,55,59,57,63,RB,SUB,775000.0,1000.0,Winterthur,Right,,
11998,262811,deniz giafer,62,65,23,40,45,62,69,CB,SUB,825000.0,1000.0,Dinamo Bucureşti,Right,,
11999,260299,diego gil,62,62,60,58,62,33,60,GK,SUB,775000.0,500.0,Academia Puerto Cabello,Right,,
12000,217140,alex gilliead,62,73,55,58,64,56,71,"CM, CDM",SUB,450000.0,4000.0,Bradford City,Right,,Relentless
12001,202748,go moo yul,62,65,61,60,62,32,62,"ST, LW",SUB,325000.0,1000.0,Suwon Bluewings,Right,,Finesse Shot
12002,247073,udoka godwin-malife,62,75,32,52,57,61,69,"CB, RB",RCB,525000.0,2000.0,Swindon Town,Right,,
